# JWST blank sky Saha et al.
# https://arxiv.org/pdf/2503.14582
# mass [eV]     photon coupling [GeV^-1]
# Limits from https://arxiv.org/abs/2503.14582
# mass [eV]	photon coupling [GeV^-1]
2.523678e+00	2.908786e-11
2.523695e+00	4.866432e-11
2.523717e+00	5.138934e-11
2.523737e+00	3.756203e-11
2.523760e+00	5.229837e-11
2.523771e+00	3.921290e-11
2.523771e+00	3.723450e-11
2.523811e+00	3.993159e-11
2.523893e+00	5.339180e-11
2.523893e+00	5.299437e-11
2.523897e+00	2.222563e-11
2.523898e+00	2.635760e-11
2.523904e+00	1.157066e-11
2.523933e+00	1.244041e-11
2.523969e+00	3.435751e-11
2.524034e+00	9.095487e-12
2.524084e+00	1.037906e-11
2.524093e+00	5.228387e-11
2.524102e+00	5.686125e-11
2.524132e+00	2.303016e-11
2.524146e+00	1.191103e-11
2.524180e+00	1.079544e-11
2.524180e+00	2.539344e-11
2.524298e+00	4.739726e-11
2.524320e+00	5.128551e-11
2.524340e+00	3.445763e-11
2.524364e+00	4.671998e-11
2.524374e+00	3.801799e-11
2.524374e+00	3.641210e-11
2.524395e+00	2.293100e-11
2.524415e+00	3.363779e-11
2.524496e+00	4.841998e-11
2.524496e+00	5.079573e-11
2.524500e+00	1.875856e-11
2.524501e+00	2.592377e-11
2.524508e+00	1.140527e-11
2.524573e+00	3.458822e-11
2.524687e+00	1.054432e-11
2.524696e+00	5.139515e-11
2.524706e+00	5.767545e-11
2.524783e+00	9.961869e-12
2.524784e+00	2.637618e-11
2.524887e+00	2.147724e-11
2.524902e+00	4.654967e-11
2.524924e+00	5.032259e-11
2.524936e+00	2.145414e-11
2.524944e+00	3.186918e-11
2.524967e+00	4.305579e-11
2.524973e+00	3.768105e-11
2.524974e+00	4.877908e-11
2.524975e+00	4.939152e-11
2.524978e+00	3.719345e-11
2.524978e+00	3.620009e-11
2.525018e+00	2.919488e-11
2.525099e+00	4.548259e-11
2.525100e+00	4.917001e-11
2.525103e+00	1.677133e-11
2.525105e+00	2.460244e-11
2.525112e+00	1.111226e-11
2.525178e+00	3.515394e-11
2.525197e+00	1.230459e-11
2.525244e+00	2.091423e-11
2.525249e+00	1.984402e-11
2.525267e+00	2.202511e-11
2.525267e+00	1.804540e-11
2.525273e+00	1.179735e-11
2.525274e+00	1.530688e-11
2.525291e+00	1.065342e-11
2.525299e+00	5.130777e-11
2.525306e+00	1.047636e-11
2.525309e+00	5.948748e-11
2.525388e+00	9.237597e-12
2.525388e+00	2.697711e-11
2.525506e+00	4.603184e-11
2.525528e+00	4.904527e-11
2.525548e+00	2.971510e-11
2.525567e+00	1.187547e-11
2.525571e+00	4.086109e-11
2.525581e+00	3.669468e-11
2.525581e+00	3.626288e-11
2.525622e+00	2.636054e-11
2.525668e+00	8.348523e-12
2.525703e+00	4.380951e-11
2.525703e+00	4.780510e-11
2.525707e+00	1.616344e-11
2.525708e+00	2.207739e-11
2.525717e+00	1.070560e-11
2.525765e+00	2.224385e-11
2.525779e+00	1.096448e-11
2.525782e+00	3.587638e-11
2.525896e+00	1.066420e-11
2.525903e+00	5.153557e-11
2.525992e+00	8.655907e-12
2.525992e+00	2.699402e-11
2.526031e+00	2.163775e-11
2.526110e+00	4.571521e-11
2.526133e+00	4.799076e-11
2.526152e+00	2.797618e-11
2.526176e+00	3.981069e-11
2.526185e+00	3.642144e-11
2.526185e+00	3.627446e-11
2.526226e+00	2.461725e-11
2.526307e+00	4.253442e-11
2.526307e+00	4.652226e-11
2.526311e+00	1.675777e-11
2.526312e+00	1.892858e-11
2.526321e+00	1.022194e-11
2.526387e+00	3.654408e-11
2.526501e+00	1.057282e-11
2.526507e+00	5.172920e-11
2.526523e+00	2.043172e-11
2.526572e+00	1.999856e-11
2.526597e+00	8.212880e-12
2.526597e+00	2.639156e-11
2.526608e+00	3.084055e-11
2.526609e+00	4.498450e-11
2.526610e+00	3.983199e-11
2.526714e+00	4.544972e-11
2.526737e+00	4.756709e-11
2.526756e+00	2.664421e-11
2.526780e+00	3.959417e-11
2.526790e+00	3.625839e-11
2.526790e+00	3.603897e-11
2.526831e+00	2.348823e-11
2.526832e+00	1.123289e-11
2.526879e+00	1.828382e-11
2.526884e+00	1.490844e-11
2.526902e+00	2.350250e-11
2.526902e+00	1.432466e-11
2.526908e+00	1.204207e-11
2.526909e+00	1.293368e-11
2.526912e+00	4.096184e-11
2.526912e+00	4.528380e-11
2.526915e+00	1.850880e-11
2.526917e+00	1.597614e-11
2.526926e+00	9.737225e-12
2.526941e+00	1.104707e-11
2.526992e+00	3.696689e-11
2.527106e+00	1.040232e-11
2.527111e+00	5.172970e-11
2.527121e+00	5.859764e-11
2.527202e+00	7.887140e-12
2.527202e+00	2.528946e-11
2.527203e+00	1.102614e-11
2.527305e+00	8.824395e-12
2.527319e+00	4.512894e-11
2.527342e+00	4.801948e-11
2.527361e+00	2.570387e-11
2.527385e+00	3.985844e-11
2.527394e+00	3.612337e-11
2.527394e+00	3.555778e-11
2.527400e+00	2.208066e-11
2.527414e+00	1.093737e-11
2.527436e+00	2.259839e-11
2.527516e+00	3.890192e-11
2.527516e+00	4.414467e-11
2.527520e+00	2.116875e-11
2.527521e+00	1.369636e-11
2.527531e+00	9.337745e-12
2.527597e+00	3.705787e-11
2.527668e+00	2.078386e-11
2.527711e+00	1.018574e-11
2.527716e+00	5.156977e-11
2.527725e+00	5.349960e-11
2.527807e+00	7.648141e-12
2.527807e+00	2.392787e-11
2.527924e+00	4.476240e-11
2.527948e+00	4.943746e-11
2.527966e+00	2.513383e-11
2.527991e+00	4.022490e-11
2.527999e+00	3.599358e-11
2.527999e+00	3.496431e-11
2.528041e+00	2.169652e-11
2.528121e+00	3.672692e-11
2.528121e+00	4.318408e-11
2.528124e+00	2.369475e-11
2.528126e+00	1.210431e-11
2.528137e+00	9.082171e-12
2.528161e+00	1.854753e-11
2.528203e+00	3.687621e-11
2.528210e+00	1.862431e-11
2.528245e+00	2.823563e-11
2.528246e+00	4.029972e-11
2.528247e+00	3.430805e-11
2.528316e+00	9.957132e-12
2.528321e+00	5.138545e-11
2.528330e+00	4.757269e-11
2.528413e+00	7.459360e-12
2.528413e+00	2.259307e-11
2.528469e+00	1.002004e-11
2.528516e+00	1.470693e-11
2.528520e+00	1.232403e-11
2.528530e+00	4.449553e-11
2.528539e+00	2.109890e-11
2.528539e+00	1.222349e-11
2.528545e+00	1.264174e-11
2.528546e+00	1.165106e-11
2.528553e+00	5.175737e-11
2.528571e+00	2.491186e-11
2.528578e+00	1.284512e-11
2.528596e+00	4.039983e-11
2.528604e+00	3.588802e-11
2.528604e+00	3.439932e-11
2.528646e+00	2.068463e-11
2.528727e+00	3.499046e-11
2.528727e+00	4.246136e-11
2.528730e+00	2.455981e-11
2.528732e+00	1.104939e-11
2.528743e+00	8.992828e-12
2.528809e+00	3.658394e-11
2.528842e+00	1.001021e-11
2.528922e+00	9.746151e-12
2.528926e+00	5.126550e-11
2.528935e+00	4.228389e-11
2.528943e+00	1.015122e-11
2.529019e+00	7.294096e-12
2.529019e+00	2.153763e-11
2.529038e+00	2.182428e-11
2.529051e+00	1.085419e-11
2.529097e+00	5.993307e-11
2.529135e+00	4.456800e-11
2.529159e+00	5.478488e-11
2.529176e+00	2.501320e-11
2.529202e+00	4.029339e-11
2.529210e+00	3.581957e-11
2.529210e+00	3.393544e-11
2.529252e+00	1.959797e-11
2.529308e+00	2.039455e-11
2.529332e+00	3.406696e-11
2.529332e+00	4.200244e-11
2.529335e+00	2.304695e-11
2.529337e+00	1.038995e-11
2.529349e+00	9.063745e-12
2.529415e+00	3.635101e-11
2.529415e+00	5.936493e-11
2.529528e+00	9.566738e-12
2.529531e+00	5.113784e-11
2.529541e+00	3.826791e-11
2.529625e+00	7.134698e-12
2.529625e+00	2.090796e-11
2.529703e+00	5.948266e-11
2.529741e+00	4.526378e-11
2.529766e+00	5.819397e-11
2.529782e+00	2.540059e-11
2.529801e+00	1.708059e-11
2.529808e+00	4.000657e-11
2.529816e+00	3.575172e-11
2.529816e+00	3.357382e-11
2.529850e+00	1.769175e-11
2.529858e+00	1.852929e-11
2.529883e+00	2.733625e-11
2.529885e+00	3.544731e-11
2.529886e+00	3.123893e-11
2.529938e+00	3.408716e-11
2.529938e+00	4.179856e-11
2.529941e+00	1.985439e-11
2.529943e+00	1.002341e-11
2.529955e+00	9.265316e-12
2.530022e+00	3.627648e-11
2.530022e+00	5.853900e-11
2.530108e+00	8.982671e-12
2.530135e+00	9.405802e-12
2.530137e+00	5.078719e-11
2.530147e+00	3.559974e-11
2.530155e+00	1.311809e-11
2.530160e+00	1.252752e-11
2.530178e+00	1.891778e-11
2.530178e+00	1.128903e-11
2.530184e+00	1.272211e-11
2.530185e+00	1.041276e-11
2.530217e+00	1.711703e-11
2.530231e+00	6.985216e-12
2.530231e+00	2.066825e-11
2.530309e+00	5.938787e-11
2.530347e+00	4.689754e-11
2.530388e+00	2.600647e-11
2.530414e+00	3.969320e-11
2.530422e+00	3.559138e-11
2.530422e+00	3.327925e-11
2.530464e+00	1.755806e-11
2.530482e+00	9.318488e-12
2.530544e+00	3.498863e-11
2.530544e+00	4.180512e-11
2.530547e+00	1.675877e-11
2.530549e+00	9.890113e-12
2.530562e+00	9.547222e-12
2.530583e+00	1.240924e-11
2.530629e+00	3.635606e-11
2.530629e+00	5.820926e-11
2.530677e+00	2.133690e-11
2.530691e+00	1.141029e-11
2.530742e+00	9.224157e-12
2.530743e+00	5.000967e-11
2.530753e+00	3.418874e-11
2.530838e+00	6.865264e-12
2.530838e+00	2.059308e-11
2.530949e+00	2.042760e-11
2.530954e+00	4.546177e-11
2.530994e+00	2.671016e-11
2.531021e+00	3.943422e-11
2.531028e+00	3.522860e-11
2.531028e+00	3.301954e-11
2.531070e+00	1.672409e-11
2.531150e+00	3.651080e-11
2.531150e+00	4.194546e-11
2.531153e+00	1.477090e-11
2.531155e+00	9.966329e-12
2.531169e+00	9.856036e-12
2.531236e+00	3.649424e-11
2.531236e+00	5.811488e-11
2.531349e+00	8.978700e-12
2.531349e+00	4.878100e-11
2.531359e+00	3.397134e-11
2.531443e+00	1.640607e-11
2.531445e+00	6.799204e-12
2.531445e+00	2.040234e-11
2.531492e+00	1.743890e-11
2.531524e+00	2.751280e-11
2.531526e+00	3.243416e-11
2.531527e+00	2.965195e-11
2.531560e+00	4.437800e-11
2.531601e+00	2.732376e-11
2.531628e+00	3.920584e-11
2.531635e+00	3.460643e-11
2.531635e+00	3.278935e-11
2.531677e+00	1.603384e-11
2.531749e+00	8.291075e-12
2.531757e+00	3.815540e-11
2.531757e+00	4.213115e-11
2.531759e+00	1.390770e-11
2.531762e+00	1.026663e-11
2.531776e+00	1.016967e-11
2.531796e+00	1.395524e-11
2.531801e+00	1.521085e-11
2.531819e+00	1.912876e-11
2.531819e+00	1.118597e-11
2.531825e+00	1.232436e-11
2.531826e+00	9.853890e-12
2.531843e+00	3.655761e-11
2.531843e+00	5.801846e-11
2.531956e+00	4.728041e-11
2.531956e+00	8.657742e-12
2.531965e+00	3.497539e-11
2.532052e+00	6.805275e-12
2.532052e+00	1.995460e-11
2.532124e+00	9.015604e-12
2.532168e+00	4.329590e-11
2.532208e+00	2.761969e-11
2.532226e+00	1.560394e-11
2.532235e+00	3.891812e-11
2.532242e+00	3.376851e-11
2.532242e+00	3.261161e-11
2.532284e+00	1.547324e-11
2.532319e+00	2.091745e-11
2.532332e+00	1.269988e-11
2.532364e+00	3.930202e-11
2.532364e+00	4.229556e-11
2.532366e+00	1.398949e-11
2.532369e+00	1.084484e-11
2.532384e+00	1.052155e-11
2.532451e+00	3.645315e-11
2.532451e+00	5.778322e-11
2.532563e+00	4.577344e-11
2.532563e+00	8.298174e-12
2.532572e+00	3.733027e-11
2.532593e+00	2.070619e-11
2.532660e+00	6.887559e-12
2.532660e+00	1.934478e-11
2.532775e+00	4.258694e-11
2.532815e+00	2.742497e-11
2.532843e+00	3.847937e-11
2.532849e+00	3.284389e-11
2.532849e+00	3.252078e-11
2.532892e+00	1.501771e-11
2.532971e+00	3.958172e-11
2.532971e+00	4.242287e-11
2.532973e+00	1.488411e-11
2.532976e+00	1.179967e-11
2.532991e+00	1.097614e-11
2.533059e+00	3.618837e-11
2.533059e+00	5.741323e-11
2.533087e+00	1.646981e-11
2.533136e+00	1.784592e-11
2.533168e+00	2.875280e-11
2.533169e+00	3.183087e-11
2.533170e+00	4.448716e-11
2.533170e+00	2.917099e-11
2.533171e+00	7.962211e-12
2.533179e+00	4.121432e-11
2.533268e+00	7.033165e-12
2.533268e+00	1.885124e-11
2.533383e+00	4.169919e-11
2.533392e+00	8.058631e-12
2.533423e+00	2.672976e-11
2.533439e+00	1.664479e-11
2.533444e+00	1.766086e-11
2.533450e+00	3.785092e-11
2.533456e+00	3.198455e-11
2.533456e+00	3.253926e-11
2.533462e+00	2.027917e-11
2.533463e+00	1.179576e-11
2.533468e+00	1.214599e-11
2.533470e+00	1.035679e-11
2.533499e+00	1.464226e-11
2.533579e+00	3.915406e-11
2.533579e+00	4.254731e-11
2.533581e+00	1.634011e-11
2.533600e+00	1.157407e-11
2.533667e+00	3.586391e-11
2.533667e+00	5.701156e-11
2.533769e+00	8.742738e-12
2.533777e+00	4.354765e-11
2.533779e+00	7.708627e-12
2.533787e+00	4.661855e-11
2.533870e+00	1.708992e-11
2.533876e+00	7.199482e-12
2.533876e+00	1.876657e-11
2.533962e+00	2.072784e-11
2.533976e+00	1.437505e-11
2.533990e+00	4.312746e-11
2.534030e+00	2.569689e-11
2.534058e+00	3.706964e-11
2.534064e+00	3.130994e-11
2.534064e+00	3.265579e-11
2.534107e+00	1.432858e-11
2.534187e+00	3.852065e-11
2.534187e+00	4.272473e-11
2.534188e+00	1.770893e-11
2.534208e+00	1.227729e-11
2.534239e+00	2.104516e-11
2.534276e+00	3.560974e-11
2.534276e+00	5.669247e-11
2.534385e+00	4.296424e-11
2.534388e+00	7.560899e-12
2.534395e+00	5.274646e-11
2.534484e+00	7.337487e-12
2.534485e+00	1.919219e-11
2.534599e+00	4.402131e-11
2.534639e+00	2.455694e-11
2.534667e+00	3.623236e-11
2.534672e+00	3.088601e-11
2.534672e+00	3.281674e-11
2.534716e+00	1.407344e-11
2.534733e+00	1.709845e-11
2.534782e+00	1.867148e-11
2.534795e+00	3.814135e-11
2.534795e+00	4.300020e-11
2.534796e+00	1.815817e-11
2.534813e+00	3.003725e-11
2.534814e+00	3.315382e-11
2.534815e+00	2.944237e-11
2.534817e+00	1.295753e-11
2.534885e+00	3.552044e-11
2.534885e+00	5.651773e-11
2.534993e+00	4.263869e-11
2.534997e+00	7.515517e-12
2.535003e+00	5.752049e-11
2.535038e+00	8.452586e-12
2.535085e+00	1.840173e-11
2.535090e+00	1.627828e-11
2.535093e+00	7.403472e-12
2.535093e+00	1.993751e-11
2.535108e+00	2.191683e-11
2.535108e+00	1.359633e-11
2.535114e+00	1.254735e-11
2.535115e+00	1.189491e-11
2.535207e+00	4.394571e-11
2.535247e+00	2.349843e-11
2.535276e+00	3.545712e-11
2.535281e+00	3.073081e-11
2.535281e+00	3.293590e-11
2.535324e+00	1.388912e-11
2.535403e+00	3.822497e-11
2.535403e+00	4.339306e-11
2.535405e+00	1.749739e-11
2.535416e+00	8.325234e-12
2.535426e+00	1.346727e-11
2.535494e+00	3.563356e-11
2.535494e+00	5.651383e-11
2.535517e+00	1.292216e-11
2.535601e+00	4.240321e-11
2.535606e+00	7.550804e-12
2.535608e+00	2.072371e-11
2.535611e+00	5.885855e-11
2.535622e+00	1.518541e-11
2.535702e+00	7.384133e-12
2.535702e+00	2.062257e-11
2.535816e+00	4.390416e-11
2.535856e+00	2.263097e-11
2.535885e+00	3.484644e-11
2.535887e+00	2.125208e-11
2.535889e+00	3.082976e-11
2.535889e+00	3.293165e-11
2.535933e+00	1.379893e-11
2.536012e+00	3.870461e-11
2.536012e+00	4.390738e-11
2.536013e+00	1.630227e-11
2.536035e+00	1.376437e-11
2.536103e+00	3.595611e-11
2.536104e+00	5.674945e-11
2.536210e+00	4.209596e-11
2.536215e+00	7.629383e-12
2.536220e+00	5.689718e-11
2.536312e+00	7.300910e-12
2.536312e+00	2.089850e-11
2.536382e+00	1.808585e-11
2.536425e+00	4.445502e-11
2.536431e+00	1.966983e-11
2.536453e+00	5.315690e-11
2.536460e+00	2.988666e-11
2.536462e+00	3.542331e-11
2.536462e+00	3.023928e-11
2.536465e+00	2.200137e-11
2.536494e+00	3.446985e-11
2.536498e+00	3.115264e-11
2.536498e+00	3.277742e-11
2.536542e+00	1.382528e-11
2.536621e+00	3.929037e-11
2.536621e+00	4.455628e-11
2.536622e+00	1.519977e-11
2.536645e+00	1.396274e-11
2.536685e+00	9.640182e-12
2.536713e+00	3.651668e-11
2.536713e+00	5.741021e-11
2.536733e+00	1.719290e-11
2.536737e+00	1.430238e-11
2.536755e+00	2.510586e-11
2.536756e+00	1.691556e-11
2.536761e+00	1.383786e-11
2.536763e+00	1.414620e-11
2.536819e+00	4.164424e-11
2.536825e+00	7.727432e-12
2.536829e+00	5.359989e-11
2.536921e+00	7.191642e-12
2.536921e+00	2.063810e-11
2.537035e+00	4.457906e-11
2.537063e+00	4.528699e-11
2.537065e+00	8.042314e-12
2.537074e+00	2.162520e-11
2.537103e+00	3.436671e-11
2.537108e+00	3.167218e-11
2.537108e+00	3.253299e-11
2.537152e+00	1.397849e-11
2.537166e+00	9.971294e-12
2.537230e+00	3.958935e-11
2.537230e+00	4.538382e-11
2.537231e+00	1.443456e-11
2.537255e+00	1.424030e-11
2.537256e+00	2.110773e-11
2.537270e+00	1.687647e-11
2.537323e+00	3.740712e-11
2.537323e+00	5.880706e-11
2.537428e+00	4.109135e-11
2.537435e+00	7.840629e-12
2.537438e+00	5.069114e-11
2.537531e+00	7.092607e-12
2.537531e+00	1.997769e-11
2.537538e+00	2.108551e-11
2.537644e+00	4.364460e-11
2.537673e+00	3.969691e-11
2.537683e+00	2.150644e-11
2.537713e+00	3.455908e-11
2.537717e+00	3.238481e-11
2.537717e+00	3.232714e-11
2.537761e+00	1.425131e-11
2.537840e+00	3.930340e-11
2.537840e+00	4.646864e-11
2.537841e+00	1.396438e-11
2.537865e+00	1.470169e-11
2.537934e+00	3.879113e-11
2.538032e+00	1.949231e-11
2.538038e+00	4.055321e-11
2.538045e+00	7.991941e-12
2.538047e+00	4.884551e-11
2.538081e+00	2.092929e-11
2.538110e+00	2.924271e-11
2.538111e+00	3.731310e-11
2.538112e+00	3.151176e-11
2.538142e+00	7.030938e-12
2.538142e+00	1.919677e-11
2.538254e+00	4.282872e-11
2.538283e+00	3.615899e-11
2.538293e+00	2.164330e-11
2.538323e+00	3.506520e-11
2.538327e+00	3.333290e-11
2.538327e+00	3.231001e-11
2.538335e+00	1.027492e-11
2.538371e+00	1.462061e-11
2.538382e+00	1.480930e-11
2.538387e+00	1.375220e-11
2.538405e+00	2.976211e-11
2.538405e+00	1.905503e-11
2.538411e+00	1.645259e-11
2.538412e+00	1.638375e-11
2.538450e+00	3.839396e-11
2.538450e+00	4.789883e-11
2.538450e+00	1.365714e-11
2.538475e+00	1.528927e-11
2.538544e+00	4.088295e-11
2.538647e+00	4.016386e-11
2.538655e+00	8.223216e-12
2.538657e+00	4.801197e-11
2.538716e+00	8.313224e-12
2.538752e+00	7.026526e-12
2.538752e+00	1.853800e-11
2.538817e+00	9.148769e-12
2.538865e+00	4.226741e-11
2.538893e+00	3.411761e-11
2.538903e+00	2.202467e-11
2.538906e+00	2.251616e-11
2.538920e+00	1.883724e-11
2.538934e+00	3.590482e-11
2.538937e+00	3.461666e-11
2.538937e+00	3.261283e-11
2.538982e+00	1.505303e-11
2.539060e+00	3.707028e-11
2.539060e+00	4.972947e-11
2.539060e+00	1.341268e-11
2.539086e+00	1.578559e-11
2.539155e+00	4.392677e-11
2.539190e+00	2.079535e-11
2.539257e+00	4.005216e-11
2.539266e+00	8.581511e-12
2.539267e+00	4.778229e-11
2.539363e+00	7.096405e-12
2.539363e+00	1.809193e-11
2.539475e+00	4.179573e-11
2.539504e+00	3.307688e-11
2.539514e+00	2.262224e-11
2.539545e+00	3.709854e-11
2.539548e+00	3.639479e-11
2.539548e+00	3.333223e-11
2.539592e+00	1.550892e-11
2.539670e+00	3.563381e-11
2.539670e+00	5.192783e-11
2.539671e+00	1.320848e-11
2.539685e+00	2.185123e-11
2.539697e+00	1.595950e-11
2.539734e+00	2.297075e-11
2.539762e+00	2.958408e-11
2.539763e+00	3.812540e-11
2.539764e+00	3.350857e-11
2.539766e+00	4.819683e-11
2.539868e+00	4.033849e-11
2.539877e+00	9.104244e-12
2.539878e+00	4.758130e-11
2.539974e+00	7.257192e-12
2.539974e+00	1.777191e-11
2.539987e+00	1.072593e-11
2.540034e+00	1.269769e-11
2.540039e+00	1.439971e-11
2.540057e+00	3.285914e-11
2.540057e+00	1.698474e-11
2.540063e+00	1.950299e-11
2.540064e+00	1.766206e-11
2.540086e+00	4.205956e-11
2.540116e+00	3.261860e-11
2.540125e+00	2.338404e-11
2.540156e+00	3.866679e-11
2.540158e+00	3.886922e-11
2.540158e+00	3.452785e-11
2.540203e+00	1.593611e-11
2.540281e+00	3.433210e-11
2.540281e+00	5.432686e-11
2.540281e+00	1.309059e-11
2.540308e+00	1.575164e-11
2.540369e+00	9.628342e-12
2.540378e+00	5.403022e-11
2.540470e+00	9.744961e-12
2.540478e+00	4.112752e-11
2.540488e+00	4.686049e-11
2.540489e+00	9.806284e-12
2.540558e+00	2.583268e-11
2.540572e+00	2.133241e-11
2.540586e+00	7.524230e-12
2.540586e+00	1.738686e-11
2.540697e+00	4.334097e-11
2.540727e+00	3.238208e-11
2.540736e+00	2.423814e-11
2.540767e+00	4.063572e-11
2.540769e+00	4.224698e-11
2.540769e+00	3.621363e-11
2.540814e+00	1.627802e-11
2.540845e+00	2.139580e-11
2.540892e+00	3.330119e-11
2.540892e+00	5.662972e-11
2.540892e+00	1.314360e-11
2.540920e+00	1.531082e-11
2.541089e+00	4.248368e-11
2.541099e+00	4.536620e-11
2.541101e+00	1.066738e-11
2.541197e+00	7.905534e-12
2.541197e+00	1.690795e-11
2.541309e+00	4.500473e-11
2.541339e+00	3.210346e-11
2.541340e+00	2.615570e-11
2.541347e+00	2.511734e-11
2.541379e+00	4.305016e-11
2.541381e+00	4.664459e-11
2.541381e+00	3.833753e-11
2.541389e+00	2.705643e-11
2.541415e+00	3.121692e-11
2.541417e+00	3.905130e-11
2.541418e+00	3.736129e-11
2.541426e+00	1.648652e-11
2.541503e+00	1.346952e-11
2.541504e+00	3.257648e-11
2.541504e+00	5.853018e-11
2.541532e+00	1.489891e-11
2.541641e+00	1.201279e-11
2.541688e+00	1.173598e-11
2.541693e+00	1.559265e-11
2.541701e+00	4.438096e-11
2.541710e+00	4.329270e-11
2.541711e+00	3.514672e-11
2.541711e+00	1.432918e-11
2.541713e+00	1.162743e-11
2.541717e+00	2.041843e-11
2.541718e+00	1.780049e-11
2.541809e+00	8.392400e-12
2.541809e+00	1.651874e-11
2.541920e+00	4.505068e-11
2.541951e+00	3.167991e-11
2.541959e+00	2.600111e-11
2.541990e+00	4.598020e-11
2.541992e+00	5.189093e-11
2.541992e+00	4.076432e-11
2.542024e+00	1.309013e-11
2.542038e+00	1.655953e-11
2.542115e+00	1.417740e-11
2.542115e+00	3.213036e-11
2.542115e+00	5.993536e-11
2.542126e+00	1.179482e-11
2.542144e+00	1.469868e-11
2.542213e+00	3.261473e-11
2.542226e+00	2.573749e-11
2.542312e+00	4.663408e-11
2.542322e+00	4.112917e-11
2.542325e+00	1.261240e-11
2.542422e+00	8.941793e-12
2.542422e+00	1.648621e-11
2.542501e+00	2.425640e-11
2.542532e+00	4.571620e-11
2.542563e+00	3.117481e-11
2.542570e+00	2.694451e-11
2.542603e+00	4.950575e-11
2.542604e+00	5.731608e-11
2.542604e+00	4.330776e-11
2.542650e+00	1.655197e-11
2.542727e+00	1.536381e-11
2.542727e+00	3.190929e-11
2.542757e+00	1.476989e-11
2.542924e+00	4.887211e-11
2.542934e+00	3.935760e-11
2.542937e+00	1.358964e-11
2.542997e+00	3.418829e-11
2.543034e+00	9.478606e-12
2.543034e+00	1.706312e-11
2.543046e+00	3.640312e-11
2.543071e+00	3.477551e-11
2.543073e+00	4.204145e-11
2.543074e+00	4.484285e-11
2.543145e+00	4.724240e-11
2.543176e+00	3.073864e-11
2.543183e+00	2.806876e-11
2.543215e+00	5.366559e-11
2.543216e+00	4.584416e-11
2.543262e+00	1.656892e-11
2.543297e+00	1.299476e-11
2.543339e+00	1.704851e-11
2.543339e+00	3.186079e-11
2.543344e+00	1.208824e-11
2.543349e+00	1.618023e-11
2.543367e+00	4.193900e-11
2.543368e+00	1.394107e-11
2.543370e+00	1.509505e-11
2.543373e+00	2.039825e-11
2.543375e+00	1.815230e-11
2.543536e+00	5.066452e-11
2.543546e+00	3.828226e-11
2.543550e+00	1.461233e-11
2.543647e+00	9.906751e-12
2.543647e+00	1.845859e-11
2.543682e+00	2.246661e-11
2.543757e+00	5.034226e-11
2.543783e+00	1.581024e-11
2.543789e+00	3.050661e-11
2.543795e+00	2.951131e-11
2.543828e+00	5.839911e-11
2.543829e+00	4.845516e-11
2.543869e+00	4.647472e-11
2.543875e+00	1.673757e-11
2.543883e+00	3.471925e-11
2.543951e+00	1.905787e-11
2.543952e+00	3.194714e-11
2.543983e+00	1.565597e-11
2.544149e+00	5.179061e-11
2.544158e+00	3.802620e-11
2.544160e+00	3.294214e-11
2.544163e+00	1.582492e-11
2.544260e+00	1.019595e-11
2.544260e+00	2.053913e-11
2.544370e+00	5.591772e-11
2.544402e+00	3.053441e-11
2.544408e+00	3.136566e-11
2.544442e+00	5.150307e-11
2.544488e+00	1.719126e-11
2.544564e+00	2.101612e-11
2.544565e+00	3.215464e-11
2.544596e+00	1.648665e-11
2.544656e+00	4.830796e-11
2.544705e+00	5.405984e-11
2.544730e+00	4.250990e-11
2.544731e+00	4.964403e-11
2.544732e+00	5.648694e-11
2.544761e+00	5.240871e-11
2.544771e+00	3.857451e-11
2.544777e+00	1.744767e-11
2.544874e+00	1.043346e-11
2.544874e+00	2.268923e-11
2.544955e+00	1.359051e-11
2.545003e+00	1.331755e-11
2.545007e+00	1.639168e-11
2.545016e+00	3.078623e-11
2.545021e+00	3.363986e-11
2.545026e+00	1.704766e-11
2.545032e+00	2.148843e-11
2.545033e+00	2.152223e-11
2.545055e+00	5.565462e-11
2.545101e+00	1.807923e-11
2.545177e+00	2.263748e-11
2.545178e+00	3.250814e-11
2.545210e+00	1.760750e-11
2.545341e+00	3.383368e-11
2.545374e+00	5.294034e-11
2.545384e+00	3.979253e-11
2.545391e+00	1.977702e-11
2.545443e+00	2.229478e-11
2.545488e+00	1.082379e-11
2.545488e+00	2.441579e-11
2.545542e+00	4.876864e-11
2.545629e+00	3.116545e-11
2.545634e+00	3.626537e-11
2.545714e+00	1.958733e-11
2.545790e+00	2.402832e-11
2.545791e+00	3.308841e-11
2.545824e+00	1.906628e-11
2.545988e+00	5.380953e-11
2.545997e+00	4.142631e-11
2.546005e+00	2.316172e-11
2.546102e+00	1.169186e-11
2.546102e+00	2.543067e-11
2.546243e+00	3.158594e-11
2.546248e+00	3.921363e-11
2.546328e+00	2.197875e-11
2.546404e+00	2.558306e-11
2.546405e+00	3.403992e-11
2.546438e+00	2.083049e-11
2.546601e+00	5.527419e-11
2.546611e+00	4.314894e-11
2.546616e+00	1.545720e-11
2.546619e+00	2.750619e-11
2.546663e+00	1.471559e-11
